0.00,-0.00,0.00,0.01,2358
0.00,-0.00,0.00,0.01,4122
0.00,-0.00,0.00,0.01,5810
0.00,-0.00,0.00,0.01,7490
0.01,-0.00,0.00,0.01,9169
0.01,-0.00,0.00,0.01,10850
0.01,-0.00,0.00,0.01,12529
0.01,-0.00,0.00,0.01,14210
0.01,-0.00,0.00,0.01,15890
0.01,0.00,0.00,0.01,17569
0.01,-0.00,0.00,0.01,19250
0.01,-0.00,0.00,0.01,20930
0.01,0.07,0.18,0.14,22609
0.01,0.06,1.95,0.54,24290
0.02,0.05,4.10,0.94,25970
0.02,0.05,4.10,0.99,27650
0.02,0.05,4.10,0.99,29330
0.02,0.04,4.10,0.99,31009
0.00,0.07,1.25,0.41,1674
0.00,0.06,4.10,0.81,3354
0.00,0.05,4.10,0.99,5033
0.00,0.05,4.10,0.99,6714
0.01,0.05,4.10,0.99,8394
0.01,0.05,4.10,0.99,10074
0.01,0.05,4.10,0.99,11754
0.01,0.05,4.10,0.99,13433
0.01,0.04,4.10,0.99,15114
0.01,0.04,4.10,0.99,16794
0.01,0.04,4.10,0.99,18473
0.01,0.04,4.10,0.99,20154
0.01,0.04,4.10,0.99,21834
0.01,0.04,4.10,0.99,23514
0.02,0.05,4.10,0.99,25194
0.02,0.05,4.10,0.99,26873
0.02,0.05,4.10,0.99,28554
0.02,0.05,4.10,0.99,30234
0.02,0.05,4.10,0.99,31913
0.02,0.05,4.10,0.99,33594
0.02,0.05,4.10,0.99,35286
0.02,0.05,4.10,0.99,36966
0.02,0.05,4.10,0.99,38645
0.02,0.05,4.10,0.99,40326
0.03,0.04,4.10,0.99,42006
0.03,0.04,4.10,0.99,43685
0.03,0.04,4.10,0.99,45366
0.03,0.04,4.10,0.99,47046
0.03,0.04,4.10,0.99,48726
0.03,0.04,4.10,0.99,50406
0.03,0.04,4.10,0.99,52085
0.03,0.05,4.10,0.99,53766
0.03,0.05,4.10,0.99,55446
0.03,0.05,4.10,0.99,57125
0.03,0.05,4.10,0.99,58806
0.04,0.05,4.10,0.99,60486
0.04,0.05,4.10,0.99,62166
0.04,0.05,4.10,0.99,63846
