0.00,0.00,0.00,0.02,2222
0.00,0.01,0.00,0.02,3957
0.01,0.00,0.00,0.02,5638
0.01,0.01,0.00,0.03,7318
0.01,0.01,0.00,0.04,8997
0.01,0.01,0.00,0.05,10678
0.02,0.01,0.00,0.05,12358
0.02,0.02,0.01,0.06,14038
0.02,0.02,0.01,0.06,15718
0.02,0.02,0.01,0.07,17397
0.03,0.02,0.01,0.07,19078
0.03,0.03,0.01,0.08,20758
0.03,0.03,0.02,0.07,22437
0.03,0.03,0.02,0.08,24118
0.04,0.03,0.02,0.09,25798
0.04,0.04,0.02,0.09,27478
0.04,0.04,0.02,0.09,29158
0.05,0.04,0.02,0.10,30837
0.05,0.05,0.02,0.10,32518
0.00,0.01,0.00,0.02,1674
0.00,0.00,0.00,0.02,3354
0.01,0.00,0.00,0.02,5033
0.01,0.01,0.00,0.03,6714
0.01,0.01,0.01,0.04,8394
0.01,0.01,0.01,0.05,10074
0.02,0.02,0.01,0.05,11754
0.02,0.02,0.01,0.06,13433
0.02,0.02,0.01,0.06,15114
0.02,0.02,0.01,0.07,16794
0.03,0.02,0.02,0.07,18473
0.03,0.03,0.02,0.07,20154
0.03,0.03,0.02,0.08,21834
0.03,0.03,0.02,0.09,23514
0.04,0.04,0.02,0.09,25194
0.04,0.04,0.02,0.09,26873
0.04,0.04,0.02,0.09,28554
0.05,0.04,0.02,0.10,30234
0.05,0.04,0.02,0.10,31913
0.05,0.05,0.03,0.11,33594
0.05,0.06,0.03,0.11,35286
0.06,0.05,0.02,0.11,36966
0.06,0.05,0.03,0.11,38645
0.06,0.06,0.03,0.11,40326
0.06,0.06,0.03,0.11,42006
0.07,0.05,0.04,0.11,43685
0.07,0.08,0.04,0.11,45366
0.07,0.06,0.03,0.11,47046
0.07,0.07,0.04,0.11,48726
0.07,0.08,0.04,0.11,50406
0.08,0.08,0.04,0.11,52085
0.08,0.08,0.04,0.11,53793
0.08,0.11,0.05,0.11,55474
0.08,0.08,0.04,0.11,57154
0.09,0.11,0.05,0.11,58833
0.09,0.08,0.04,0.11,60514
0.09,0.11,0.05,0.11,62194
0.09,0.09,0.05,0.11,63874
0.10,0.11,0.05,0.11,65554
0.10,0.08,0.05,0.11,67246
0.10,0.12,0.07,0.12,68926
0.10,0.09,0.06,0.12,70605
0.11,0.10,0.06,0.12,72286
0.11,0.09,0.06,0.12,73966
0.11,0.11,0.06,0.12,75645
0.11,0.13,0.06,0.12,77326
0.12,0.13,0.06,0.12,79006
0.12,0.09,0.05,0.12,80686
0.12,0.10,0.06,0.12,82366
0.12,0.12,0.06,0.12,84045
0.13,0.12,0.07,0.12,85726
0.13,0.11,0.07,0.12,87406
0.13,0.13,0.07,0.12,89085
0.13,0.15,0.07,0.12,90766
0.14,0.14,0.07,0.12,92446
