0.0010,0.0208,4.9008,0.8100,3274
0.0010,0.0458,4.8928,0.8100,3274
0.0020,0.0351,4.9248,0.9900,6558
0.0030,0.0359,4.9248,0.9900,9838
0.0040,0.0347,4.9248,0.9900,13118
0.0050,0.0356,4.9248,0.9900,16398
0.0060,0.0360,4.9248,0.9900,19678
0.0070,0.0351,4.9248,0.9900,22958
0.0080,0.0355,4.9248,0.9900,26237
0.0090,0.0338,4.9248,0.9900,29517
0.0100,0.0348,4.9248,0.9900,32798
0.0110,0.0353,4.9248,0.9900,36078
0.0120,0.0337,4.9168,0.9900,39358
0.0130,0.0348,4.9168,0.9900,42638
0.0140,0.0329,4.9168,0.9900,45918
0.0150,0.0346,4.9168,0.9900,49198
0.0160,0.0331,4.9168,0.9900,52477
0.0170,0.0315,4.9328,0.9900,55770
0.0180,0.0330,4.9248,0.9900,59049
0.0190,0.0306,4.9248,0.9900,62329
0.0200,0.0282,4.9248,0.9900,65610
0.0210,0.0290,4.9248,0.9900,68890
0.0220,0.0262,4.9248,0.9900,72170
0.0230,0.0268,4.9168,0.9900,75450
0.0240,0.0248,4.9168,0.9900,78730
0.0250,0.0253,4.9168,0.9900,82010
0.0260,0.0245,4.9088,0.9890,85289
0.0270,0.0241,4.9088,0.9880,88569
0.0280,0.0423,4.9008,0.9890,91850
0.0290,0.0256,4.9008,0.9870,95130
0.0300,0.0325,4.9248,0.9900,98434
0.0310,0.0384,4.9008,0.9850,101726
0.0320,0.0247,4.9088,0.9810,105006
0.0330,0.0255,4.9008,0.9640,108285
0.0340,0.0444,4.8928,0.9570,111565
0.0350,0.0274,4.8928,0.9380,114846
0.0360,0.0113,4.8848,0.9170,118126
0.0370,0.0298,4.8848,0.9080,121406
0.0380,0.0483,4.8768,0.8950,124686
0.0390,0.0339,4.8688,0.8800,127966
0.0400,0.0316,4.8688,0.8730,131246
0.0410,0.0145,4.8607,0.8660,134525
0.0420,0.0333,4.8607,0.8550,137805
0.0430,0.0543,4.8527,0.8480,141086
0.0440,0.0359,4.8527,0.8310,144366
0.0450,0.0588,4.8367,0.8200,147646
0.0460,0.0433,4.8367,0.8030,150938
0.0470,0.0289,4.8207,0.9840,291990
0.0480,0.0477,4.8207,0.9730,295270
0.0490,0.0290,4.8127,0.9560,298550
0.0500,0.0458,4.7967,0.9470,301830
0.0510,0.0588,4.7967,0.9500,305110
0.0520,0.0580,4.7887,0.9350,308389
0.0530,0.0486,4.7807,0.9180,311670
0.0540,0.0393,4.7807,0.9130,314950
0.0550,0.0735,4.7727,0.9020,318230
0.0560,0.0583,4.7727,0.8990,321510
0.0570,0.0611,4.7807,0.8920,324790
0.0580,0.0780,4.7727,0.8790,328070
0.0590,0.0788,4.7727,0.8760,331350
0.0600,0.0622,4.7486,0.8670,334642
0.0610,0.0421,4.7326,0.8500,337922
0.0620,0.0598,4.7326,0.8450,341201
0.0630,0.0443,4.7326,0.8400,344481
0.0640,0.0522,4.7326,0.8350,347762
0.0650,0.0653,4.7166,0.8280,351042
0.0660,0.0483,4.7326,0.8230,354322
0.0670,0.0731,4.7086,0.8120,357602
0.0680,0.0514,4.7166,0.8070,360882
0.0690,0.0687,4.7166,0.8060,364162
0.0700,0.1001,4.7006,0.7930,367441
0.0710,0.0758,4.7086,0.7920,370721
0.0720,0.0758,4.6766,0.9680,460510
0.0730,0.0915,4.6766,0.9650,463790
0.0740,0.0712,4.6766,0.9500,467082
0.0750,0.0595,4.6606,0.9410,470362
0.0760,0.0740,4.6525,0.9380,473641
0.0770,0.0645,4.6445,0.9330,476921
0.0780,0.0857,4.6285,0.9260,480202
0.0790,0.0723,4.6285,0.9190,483482
0.0800,0.0905,4.6125,0.9100,486762
0.0810,0.0813,4.5965,0.9050,490042
0.0820,0.0748,4.5965,0.8980,493322
0.0830,0.0936,4.5805,0.8950,496602
0.0840,0.0789,4.5805,0.8860,499881
0.0850,0.0815,4.5725,0.8870,503161
0.0860,0.0695,4.5484,0.8700,506442
0.0870,0.0726,4.5404,0.8650,509722
0.0880,0.0891,4.5324,0.8580,513014
0.0890,0.1046,4.5244,0.8550,516294
0.0900,0.0845,4.5164,0.8500,519574
0.0910,0.1095,4.4764,0.8430,522877
0.0920,0.0972,4.4523,0.8360,526157
0.0930,0.0769,4.3723,0.8190,529438
0.0940,0.1009,4.1961,0.7980,532718
0.0950,0.0949,3.9479,0.7790,535998
0.0960,0.1194,3.4674,0.7220,539278
0.0970,0.1003,2.7787,0.6450,542558
0.0980,0.1098,1.9779,0.5260,545838
0.0990,0.1028,1.1371,0.3710,549117
0.1000,0.1041,0.3924,0.1800,552397
0.1010,0.1020,0.0480,0.0140,555678
0.1020,0.0884,0.0320,0.0100,558969
0.1030,0.0878,0.0400,0.0100,562250
0.1040,0.0889,0.0400,0.0100,565530
0.1050,0.0878,0.0320,0.0100,568810
0.1060,0.0920,0.0400,0.0100,572090
0.1070,0.0875,0.0400,0.0100,575370
0.1080,0.0875,0.0400,0.0100,578650
0.1090,0.0872,0.0400,0.0100,581929
0.1100,0.0882,0.0320,0.0100,585209
0.1110,0.1048,0.0320,0.0100,815974
0.1120,0.1015,0.0320,0.0100,819254
0.1130,0.1034,0.0320,0.0100,822534
0.1140,0.1055,0.0400,0.0100,825814
0.1150,0.1082,0.0400,0.0100,829093
0.1160,0.1040,0.0400,0.0100,832374
0.1170,0.0898,0.0320,0.0100,835665
0.1180,0.0905,0.0240,0.0100,838945
0.1190,0.0887,0.0320,0.0100,842226
