5,0.00,-10.74,-0.10,0.10,12827.34,3245.06,3229.25,3229.25,0.00,4600000,0.05
0,0.00,-10.69,-0.38,0.40,12845.88,3245.06,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.09,0.10,12827.34,3245.06,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.67,-0.09,0.10,12827.34,3245.06,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.09,0.10,12827.34,3245.06,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.68,-0.09,0.10,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,0.57,-0.60,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,0.09,-0.10,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,0.28,-0.30,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.68,0.09,-0.10,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.00,0.00,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.09,0.10,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.38,0.40,12827.34,3241.11,3229.25,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.00,0.00,12827.34,3241.11,3225.30,3229.25,3221.34,4600000,0.05
0,0.00,-10.69,-0.09,0.10,12827.34,3241.11,3225.30,3229.25,3221.34,4600000,0.05
1,249.48,249.42,273.69,-848.50,13105.39,3249.01,3237.15,3241.11,3221.34,4600000,0.68
1,249.48,249.41,270.26,-838.70,13123.93,3256.92,3245.06,3245.06,3233.20,4600000,0.68
1,249.48,249.43,269.03,-836.00,13142.46,3264.82,3249.01,3249.01,3241.11,4600000,0.68
1,249.48,249.49,267.88,-831.20,13142.46,3264.82,3252.96,3249.01,3245.06,4600000,0.68
1,249.48,249.47,266.04,-826.00,13161.00,3268.77,3252.96,3252.96,3245.06,4600000,0.68
1,249.48,249.48,265.46,-818.90,13161.00,3272.73,3252.96,3252.96,3249.01,4600000,0.68
1,249.48,249.47,264.88,-821.90,13161.00,3272.73,3256.92,3256.92,3249.01,4600000,0.68
1,249.48,249.42,262.40,-815.80,13161.00,3272.73,3256.92,3256.92,3249.01,4600000,0.68
1,249.48,249.44,261.75,-813.40,13179.54,3276.68,3256.92,3256.92,3252.96,4600000,0.68
1,249.48,249.45,262.80,-815.40,13161.00,3276.68,3260.87,3256.92,3252.96,4600000,0.68
1,249.48,249.48,260.31,-804.00,13179.54,3276.68,3260.87,3256.92,3252.96,4600000,0.68
1,249.48,249.44,260.26,-809.10,13179.54,3276.68,3260.87,3256.92,3252.96,4600000,0.68
1,249.48,249.49,261.02,-810.20,13179.54,3280.63,3260.87,3260.87,3252.96,4600000,0.68
1,249.48,249.46,260.50,-803.30,13179.54,3280.63,3260.87,3260.87,3256.92,4600000,0.68
1,249.48,249.53,284.05,-876.50,13179.54,3280.63,3260.87,3260.87,3256.92,4600000,0.68
1,249.48,249.44,260.02,-807.90,13179.54,3280.63,3260.87,3260.87,3256.92,4600000,0.68
1,249.48,249.46,259.74,-802.40,13198.07,3280.63,3260.87,3260.87,3256.92,4600000,0.68
1,249.48,249.52,293.42,-913.80,13198.07,3284.59,3260.87,3260.87,3256.92,4600000,0.68
1,249.48,249.49,292.05,-908.60,13216.61,3284.59,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.51,291.41,-907.40,13198.07,3284.59,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.46,259.45,-806.10,13198.07,3284.59,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.44,260.10,-804.60,13179.54,3284.59,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.49,288.87,-898.80,13235.15,3284.59,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.49,258.43,-798.70,13198.07,3284.59,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.46,268.83,-836.70,13123.93,3288.54,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.49,257.89,-801.80,13198.07,3288.54,3264.82,3260.87,3256.92,4600000,0.68
1,249.48,249.43,288.68,-899.90,13216.61,3288.54,3264.82,3264.82,3256.92,4600000,0.68
1,249.48,249.48,275.14,-856.10,13216.61,3288.54,3264.82,3260.87,3256.92,4600000,0.68
